,player_id,event,event_id,web_name,points_md,team,opp_team
0,1,13,119,Özil,0.0,1,16
1,1,14,133,Özil,0.0,1,7
2,1,15,139,Özil,0.0,1,5
3,1,16,149,Özil,0.0,1,3
4,1,17,168,Özil,0.0,1,18
5,1,18,169,Özil,0.0,1,6
6,1,19,179,Özil,0.0,1,14
7,1,20,197,Özil,0.0,1,16
8,2,13,119,Sokratis,0.0,1,16
9,2,14,133,Sokratis,0.0,1,7
10,2,15,139,Sokratis,0.0,1,5
11,2,16,149,Sokratis,0.0,1,3
12,2,17,168,Sokratis,0.0,1,18
13,2,18,169,Sokratis,0.0,1,6
14,2,19,179,Sokratis,0.0,1,14
15,2,20,197,Sokratis,0.0,1,16
16,3,13,119,David Luiz,1.117,1,16
17,3,14,133,David Luiz,1.546,1,7
18,3,15,139,David Luiz,1.245,1,5
19,3,16,149,David Luiz,1.6980000000000002,1,3
20,3,17,168,David Luiz,2.024,1,18
21,3,18,169,David Luiz,2.25,1,6
22,3,19,179,David Luiz,2.4290000000000003,1,14
23,3,20,197,David Luiz,1.501,1,16
24,4,13,119,Aubameyang,5.202999999999999,1,16
25,4,14,133,Aubameyang,4.4510000000000005,1,7
26,4,15,139,Aubameyang,4.08,1,5
27,4,16,149,Aubameyang,4.499,1,3
28,4,17,168,Aubameyang,5.223,1,18
29,4,18,169,Aubameyang,4.993,1,6
30,4,19,179,Aubameyang,5.178,1,14
31,4,20,197,Aubameyang,4.284,1,16
32,5,13,119,Cédric,0.46299999999999997,1,16
33,5,14,133,Cédric,0.0,1,7
34,5,15,139,Cédric,0.0,1,5
35,5,16,149,Cédric,0.038,1,3
36,5,17,168,Cédric,0.045,1,18
37,5,18,169,Cédric,0.046,1,6
38,5,19,179,Cédric,0.098,1,14
39,5,20,197,Cédric,0.0,1,16
40,6,13,119,Lacazette,3.095,1,16
41,6,14,133,Lacazette,2.6889999999999996,1,7
42,6,15,139,Lacazette,2.376,1,5
43,6,16,149,Lacazette,2.6519999999999997,1,3
44,6,17,168,Lacazette,2.94,1,18
45,6,18,169,Lacazette,2.7460000000000004,1,6
46,6,19,179,Lacazette,2.793,1,14
47,6,20,197,Lacazette,2.5140000000000002,1,16
48,7,13,119,Mustafi,0.107,1,16
49,7,14,133,Mustafi,0.0,1,7
50,7,15,139,Mustafi,0.0,1,5
51,7,16,149,Mustafi,0.0,1,3
52,7,17,168,Mustafi,0.0,1,18
53,7,18,169,Mustafi,0.043,1,6
54,7,19,179,Mustafi,0.0,1,14
55,7,20,197,Mustafi,0.032,1,16
56,8,13,119,Leno,3.62,1,16
57,8,14,133,Leno,3.4160000000000004,1,7
58,8,15,139,Leno,3.1639999999999997,1,5
59,8,16,149,Leno,3.61,1,3
60,8,17,168,Leno,3.7739999999999996,1,18
61,8,18,169,Leno,3.82,1,6
62,8,19,179,Leno,3.905,1,14
63,8,20,197,Leno,3.341,1,16
64,9,13,119,Xhaka,0.0,1,16
65,9,14,133,Xhaka,0.0,1,7
66,9,15,139,Xhaka,1.74,1,5
67,9,16,149,Xhaka,1.886,1,3
68,9,17,168,Xhaka,2.059,1,18
69,9,18,169,Xhaka,1.9380000000000002,1,6
70,9,19,179,Xhaka,2.184,1,14
71,9,20,197,Xhaka,1.8319999999999999,1,16
