,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,270,de Gea,1,1,52,21,3.3480000000000003,False,1,1,10.9,3.3480000000000003
1,185,Ayling,2,2,43,21,3.009,False,1,1,2.9,3.009
2,367,Sánchez,6,2,45,21,3.016,False,1,1,2.1,3.016
3,555,Varane,1,2,55,21,3.39,False,1,1,2.0,3.39
4,138,Mount,8,3,77,21,3.736,False,1,1,23.0,3.736
5,154,Zaha,31,3,68,21,3.746,False,1,1,5.0,3.746
6,196,Raphinha,2,3,65,21,4.418,False,1,1,14.8,4.418
7,359,Son,6,3,105,21,4.816,False,1,1,25.0,4.816
8,78,Toney,94,4,66,21,3.778,False,1,1,11.4,3.778
9,357,Kane,6,4,122,21,4.4830000000000005,False,1,1,8.5,4.4830000000000005
10,579,Ronaldo,1,4,125,21,4.9030000000000005,True,2,1,29.6,9.806000000000001
11,389,Bachmann,57,1,42,21,2.78,False,0,0,2.5,0.0
12,245,Tsimikas,14,2,37,21,2.506,False,0,0,12.1,0.0
13,424,Diop,21,2,43,21,2.548,False,0,0,0.3,0.0
14,484,Gray,11,3,55,21,3.4130000000000003,False,0,0,8.8,0.0
