,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,548,Mendy,8,1,51,20,4.115,False,1,1,7.0,4.115
1,232,Chilwell,8,2,61,20,4.371,False,1,1,22.9,4.371
2,273,Stones,43,2,51,20,4.758,False,1,1,13.2,4.758
3,300,Shaw,1,2,48,20,5.212999999999999,False,1,1,1.9,5.212999999999999
4,556,Dias,43,2,58,20,4.843,False,1,1,12.1,4.843
5,254,Salah,14,3,125,20,5.4929999999999986,False,1,1,38.8,5.4929999999999986
6,302,Fernandes,1,3,113,20,7.15,True,2,1,53.1,14.3
7,306,Rashford,1,3,96,20,6.127999999999999,False,1,1,12.7,6.127999999999999
8,68,Maupay,36,4,61,20,4.799,False,1,1,2.8,4.799
9,202,Bamford,2,4,67,20,5.105,False,1,1,49.5,5.105
10,282,Jesus,43,4,91,20,5.771,False,1,1,1.4,5.771
11,597,Sánchez,36,1,44,20,3.71,False,0,0,1.0,0.0
12,66,Webster,36,2,44,20,3.5980000000000003,False,0,0,1.5,0.0
13,23,Smith Rowe,3,3,45,20,2.329,False,0,0,3.4,0.0
14,191,Anguissa,54,3,45,20,2.509,False,0,0,2.3,0.0
