,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
0,0.0,0.0,37605,0,0,-2,2,0,3,0.0,0.0,0,Mesut,0.0,1,False,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.118477Z,68,37605.jpg,0.0,Özil,0.6,False,,n,1,3,0,3423,8,53197,183,0.0,0.0,Özil,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,625,248,625,248,625,248,625,248,,,,,,
1,0.0,0.0,39476,0,0,-2,2,0,2,0.0,0.0,0,Sokratis,0.0,2,False,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-21T10:30:18.546407Z,48,39476.jpg,0.0,Papastathopoulos,0.1,False,,n,1,3,0,10261,3,18885,33,0.0,0.0,Sokratis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,584,215,574,215,566,212,586,215,,,,,,
2,100.0,75.0,41270,0,0,-1,1,0,2,0.8,1.0,0,David,0.3,3,False,,2020-12-26T18:00:15.638627Z,54,41270.jpg,1.1,Luiz Moreira Marinho,0.7,False,,a,1,3,9,39694,580,90714,843,0.1,1.7,David Luiz,479,0,0,0,9,0,0,0,0,0,0,0,70,99.4,25.8,40.0,16.5,263,100,299,94,268,83,302,99,,,4.0,,,
3,100.0,100.0,54694,-1,1,-7,7,1,3,3.2,3.7,3,Pierre-Emerick,2.7,4,False,,2020-12-19T20:30:20.434896Z,113,54694.jpg,3.5,Aubameyang,7.2,False,,a,1,3,53,512071,3586,3163237,13614,0.2,4.7,Aubameyang,1346,3,1,5,16,1,0,0,2,0,0,4,154,198.8,214.3,433.0,84.6,148,56,62,42,25,14,39,25,,,,,1.0,
4,100.0,100.0,58822,0,0,-4,4,0,2,0.7,1.2,0,Cédric,0.2,5,False,,2020-09-23T09:00:14.881983Z,46,58822.jpg,1.0,Soares,0.2,False,,a,1,3,1,4058,115,34873,215,0.0,0.2,Cédric,5,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,571,211,559,212,547,207,574,212,,,,,,
5,,,59966,0,0,-3,3,1,4,5.3,5.8,12,Alexandre,4.8,6,False,,,82,59966.jpg,4.1,Lacazette,5.7,False,,a,1,3,58,452792,88807,475436,9870,0.6,7.1,Lacazette,861,7,0,3,8,0,0,0,2,0,0,9,214,309.0,159.2,430.0,89.6,53,9,101,11,27,13,34,12,,,,,3.0,
6,100.0,100.0,69140,0,0,0,0,0,2,0.7,1.2,0,Shkodran,0.2,7,False,,2020-08-15T10:00:11.331812Z,50,69140.jpg,1.0,Mustafi,0.1,False,,a,1,3,3,12828,183,12671,221,0.0,0.6,Mustafi,45,0,0,0,1,0,0,0,0,0,0,0,16,11.6,1.0,0.0,1.3,415,163,409,161,593,220,434,165,,,,,,
7,,,80201,0,0,-1,1,2,1,4.8,5.3,7,Bernd,4.3,8,False,,,49,80201.jpg,3.9,Leno,9.1,False,,a,1,3,67,570422,45402,592748,13118,0.9,13.7,Leno,1530,0,0,5,19,0,1,0,0,0,41,6,320,352.8,0.0,0.0,35.3,35,13,592,62,586,61,195,13,,,,,,
8,100.0,100.0,84450,0,0,-3,3,0,3,2.5,3.0,3,Granit,2.0,9,False,,2020-12-13T22:30:16.182130Z,52,84450.jpg,2.2,Xhaka,0.4,False,,a,1,3,28,29371,1067,64883,1058,0.4,5.4,Xhaka,994,1,0,4,12,0,0,0,2,1,0,1,136,157.2,61.4,67.0,28.5,191,77,217,131,207,111,234,111,,,1.0,,,
9,100.0,100.0,92371,0,0,-1,1,0,2,2.8,3.3,6,Pablo,2.3,10,False,,2020-08-15T10:00:11.357231Z,44,92371.jpg,4.7,Marí,0.3,False,,a,1,3,14,18578,7098,3632,1487,0.5,3.2,Marí,270,0,0,2,1,0,0,0,1,0,0,1,63,59.0,11.7,4.0,7.4,321,123,351,128,380,147,366,133,,,,,,
