,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,133,Arrizabalaga,8,1,47,26,3.9819999999999998,False,1,1,8.6,3.9819999999999998
1,16,Gabriel,3,2,52,26,5.024,False,1,1,13.6,5.024
2,146,James,8,2,58,26,4.391,False,1,1,13.3,4.391
3,526,Mee,94,2,50,26,3.873,False,1,1,12.1,3.873
4,7,Ødegaard,3,3,70,26,5.192,False,1,1,38.5,5.192
5,13,Saka,3,3,85,26,6.718,True,2,1,37.4,13.436
6,116,Mac Allister,36,3,54,26,4.494,False,1,1,2.4,4.494
7,335,Rashford,1,3,72,26,4.675,False,1,1,51.3,4.675
8,80,Toney,94,4,76,26,5.059,False,1,1,27.1,5.059
9,318,Haaland,43,4,122,26,6.705,False,1,1,85.1,6.705
10,427,Kane,6,4,117,26,5.445,False,1,1,36.0,5.445
11,307,Ederson,43,1,54,26,3.9810000000000003,False,0,0,14.4,0.0
12,106,Dunk,36,2,47,26,3.8360000000000003,False,0,0,4.4,0.0
13,295,N.Williams,17,2,39,26,3.418,False,0,0,16.4,0.0
14,124,Mitoma,36,3,53,26,4.283,False,0,0,11.6,0.0
