,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,307,Ederson,43,1,54,16,4.44,False,1,1,14.0,4.44
1,16,Gabriel,3,2,51,16,4.1,False,1,1,10.7,4.1
2,108,Webster,36,2,45,16,3.623,False,1,1,1.1,3.623
3,285,Alexander-Arnold,14,2,72,16,5.5120000000000005,False,1,1,18.8,5.5120000000000005
4,290,Konaté,14,2,48,16,4.177,False,1,1,0.4,4.177
5,13,Saka,3,3,80,16,5.212999999999999,False,1,1,16.9,5.212999999999999
6,104,Groß,36,3,56,16,4.545,False,1,1,13.9,4.545
7,111,Trossard,36,3,70,16,5.539,False,1,1,26.6,5.539
8,283,Salah,14,3,127,16,7.875,False,1,1,30.0,7.875
9,318,Haaland,43,4,121,16,8.144,True,2,1,80.5,16.288
10,427,Kane,6,4,116,16,6.763999999999999,False,1,1,25.5,6.763999999999999
11,324,Ortega,43,1,38,16,0.0,False,0,0,0.7,0.0
12,343,B.Williams,1,2,38,16,0.0,False,0,0,1.5,0.0
13,381,Colback,17,3,42,16,0.022000000000000002,False,0,0,0.7,0.0
14,380,Taylor,17,4,42,16,0.0,False,0,0,4.8,0.0
