,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,133,Arrizabalaga,8,1,46,24,4.247,False,1,1,8.4,4.247
1,16,Gabriel,3,2,52,24,4.012,False,1,1,13.9,4.012
2,146,James,8,2,57,24,3.978,False,1,1,12.3,3.978
3,459,Dawson,39,2,48,24,3.9610000000000003,False,1,1,0.3,3.9610000000000003
4,13,Saka,3,3,83,24,4.974,False,1,1,30.7,4.974
5,124,Mitoma,36,3,53,24,4.397,False,1,1,13.1,4.397
6,333,Fernandes,1,3,99,24,4.978,False,1,1,12.4,4.978
7,335,Rashford,1,3,73,24,5.28,False,1,1,53.7,5.28
8,80,Toney,94,4,76,24,4.957,False,1,1,28.8,4.957
9,318,Haaland,43,4,122,24,6.737,True,2,1,85.5,13.474
10,427,Kane,6,4,118,24,6.295,False,1,1,38.0,6.295
11,324,Ortega,43,1,38,24,0.0,False,0,0,1.3,0.0
12,322,Wilson-Esbrand,43,2,38,24,0.0,False,0,0,0.9,0.0
13,343,B.Williams,1,2,38,24,0.0,False,0,0,3.0,0.0
14,4,Elneny,3,3,41,24,0.0,False,0,0,0.7,0.0
