,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
0,0.0,0.0,37605,0,0,-3,3,0,3,0.0,0.0,0,Mesut,0.0,1,False,Not included in Arsenal's 25-man Premier League squad,2020-10-20T22:30:18.118477Z,67,37605.jpg,0.0,Özil,0.5,False,,u,1,3,0,3441,0,54375,84,0.0,0.0,Özil,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,673,274,673,274,673,274,673,274,,,,,,
1,0.0,0.0,39476,0,0,-2,2,0,2,0.0,0.0,0,Sokratis,0.0,2,False,Left the club by mutual consent on 20/1,2020-10-21T10:30:18.546407Z,48,39476.jpg,0.0,Papastathopoulos,0.1,False,,u,1,3,0,10266,0,19067,15,0.0,0.0,Sokratis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,634,228,626,229,618,225,637,228,,,,,,
2,100.0,100.0,41270,0,0,-1,1,0,2,1.2,0.7,1,David,1.2,3,False,,2021-02-02T20:30:22.388696Z,54,41270.jpg,1.8,Luiz Moreira Marinho,0.8,False,,a,1,3,27,53350,622,104409,833,0.2,5.0,David Luiz,984,0,0,3,14,0,0,0,1,1,0,0,152,148.0,41.8,90.0,27.7,265,102,310,100,237,68,310,107,,,4.0,,,
3,100.0,100.0,54694,0,0,-7,7,2,3,4.0,3.5,2,Pierre-Emerick,4.0,4,False,,2021-01-23T16:00:22.555453Z,113,54694.jpg,4.5,Aubameyang,6.6,False,,a,1,3,95,618649,5794,3301261,12238,0.4,8.4,Aubameyang,1754,8,1,7,19,1,0,0,2,0,0,9,268,377.4,258.1,650.0,128.4,98,36,90,62,24,14,37,24,,,,,1.0,
4,100.0,100.0,58822,0,0,-4,4,0,2,1.8,1.3,0,Cédric,1.8,5,False,,2020-09-23T09:00:14.881983Z,46,58822.jpg,3.4,Soares,0.3,False,,a,1,3,24,24743,430,46143,1558,0.4,5.2,Cédric,519,0,1,2,6,0,0,0,1,0,0,3,100,82.0,98.0,43.0,22.3,340,133,216,54,318,109,331,110,,,7.0,,,
5,100.0,100.0,59966,-1,1,-4,4,2,4,3.2,2.7,1,Alexandre,3.2,6,False,,2021-01-30T23:00:18.185183Z,81,59966.jpg,3.9,Lacazette,4.4,False,,a,1,3,81,1193145,2898,1209559,47029,0.4,10.0,Lacazette,1331,8,2,6,11,0,0,0,2,0,0,11,280,402.4,234.1,568.0,120.2,81,9,102,12,31,14,41,12,,,3.0,,3.0,
6,0.0,0.0,69140,0,0,0,0,0,2,0.0,0.0,0,Shkodran,0.0,7,False,Joined Schalke on a permanent deal on 1/2,2021-02-01T22:30:23.082979Z,50,69140.jpg,1.0,Mustafi,0.0,False,,u,1,3,3,13464,0,14262,57,0.0,0.6,Mustafi,45,0,0,0,1,0,0,0,0,0,0,0,16,11.6,1.0,0.0,1.3,446,173,438,171,643,233,464,176,,,,,,
7,100.0,100.0,80201,0,0,0,0,2,1,2.2,1.7,2,Bernd,2.2,8,False,,2021-02-02T20:30:22.406559Z,50,80201.jpg,3.8,Leno,6.8,False,,a,1,3,92,826813,3070,966294,14349,0.4,18.4,Leno,2141,0,0,8,25,0,1,0,0,1,59,6,443,489.6,0.0,0.0,49.0,44,13,649,68,645,65,214,13,,,,,,
8,100.0,100.0,84450,0,0,-3,3,0,3,2.7,2.2,1,Granit,2.7,9,False,,2020-12-13T22:30:16.182130Z,52,84450.jpg,2.4,Xhaka,0.4,False,,a,1,3,50,37905,362,75752,586,0.5,9.6,Xhaka,1714,1,2,7,19,0,0,0,5,1,0,1,272,311.4,197.0,111.0,61.9,149,56,127,89,211,110,155,81,,,1.0,,,
9,100.0,100.0,92371,0,0,-1,1,0,2,0.3,-0.2,2,Pablo,0.3,10,False,,2021-01-14T22:00:26.195009Z,44,92371.jpg,4.0,Marí,0.1,False,,a,1,3,16,31946,223,28413,266,0.1,3.6,Marí,360,0,0,2,2,0,0,0,1,0,0,1,77,69.0,12.0,4.0,8.4,357,138,385,144,406,154,388,143,,,,,,
10,100.0,100.0,98745,0,0,1,-1,3,2,3.7,3.2,1,Héctor,3.7,11,False,,2020-12-13T22:30:16.198432Z,51,98745.jpg,3.8,Bellerín,4.5,False,,a,1,3,83,963872,7353,1021379,13517,0.7,16.3,Bellerín,1910,1,3,6,23,0,0,0,8,0,0,15,385,346.4,327.0,188.0,86.2,120,48,61,13,133,20,86,15,,,,,,
11,100.0,100.0,101184,0,0,0,0,0,2,0.0,-0.5,0,Calum,0.0,13,False,,2020-08-15T10:00:11.386295Z,45,101184.jpg,0.0,Chambers,0.0,False,,a,1,3,0,2662,75,2912,94,0.0,0.0,Chambers,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,584,223,572,224,557,218,590,223,,,,,,
