,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,69,Sánchez,36,1,46,25,6.931,False,1,1,17.9,6.931
1,59,Dunk,36,2,48,25,5.881,False,1,1,2.1,5.881
2,237,Alexander-Arnold,14,2,85,25,5.778,False,1,1,47.3,5.778
3,510,Dalot,1,2,46,25,7.827000000000001,False,1,1,3.4,7.827000000000001
4,555,Varane,1,2,55,25,7.558,False,1,1,3.3,7.558
5,96,Mbeumo,94,3,53,25,4.4110000000000005,False,1,1,1.1,4.4110000000000005
6,233,Salah,14,3,128,25,5.772,False,1,1,39.4,5.772
7,265,Foden,43,3,80,25,5.537000000000001,False,1,1,7.8,5.537000000000001
8,277,Fernandes,1,3,117,25,10.076,True,2,1,20.2,20.152
9,359,Son,6,3,107,25,5.556,False,1,1,14.3,5.556
10,63,Maupay,36,4,65,25,7.67,False,1,1,6.8,7.67
11,637,Lewis,20,1,39,25,0.0,False,0,0,0.1,0.0
12,565,Dodgson,90,2,39,25,0.0,False,0,0,0.1,0.0
13,533,Richardson,90,4,44,25,0.0,False,0,0,1.8,0.0
14,568,Archer,7,4,45,25,0.0,False,0,0,1.2,0.0
