,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,15,Ramsdale,3,1,49,17,4.0310000000000015,False,1,1,11.3,4.0310000000000015
1,112,Cucurella,8,2,51,17,4.746,False,1,1,7.5,4.746
2,146,James,8,2,58,17,4.64,False,1,1,12.6,4.64
3,332,Shaw,1,2,48,17,4.427,False,1,1,2.2,4.427
4,13,Saka,3,3,80,17,5.651,False,1,1,17.4,5.651
5,19,Martinelli,3,3,68,17,4.8660000000000005,False,1,1,48.2,4.8660000000000005
6,142,Mount,8,3,75,17,4.898,False,1,1,6.5,4.898
7,160,Zaha,31,3,75,17,5.572,False,1,1,18.6,5.572
8,283,Salah,14,3,128,17,6.441,False,1,1,32.5,6.441
9,318,Haaland,43,4,122,17,6.937,True,2,1,82.9,13.874
10,345,Martial,1,4,67,17,5.332999999999998,False,1,1,2.1,5.332999999999998
11,254,Ward,13,1,41,17,3.36,False,0,0,28.8,0.0
12,533,Martínez,1,2,45,17,4.217,False,0,0,7.4,0.0
13,558,Bueno,39,2,39,17,2.347,False,0,0,2.6,0.0
14,166,Edouard,31,4,53,17,3.998,False,0,0,2.7,0.0
