,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
0,0.0,0.0,37605,0,0,-3,3,0,3,0.0,0.0,0,Mesut,0.0,1,False,Not included in Arsenal's 25-man Premier League squad,2020-10-20T22:30:18.118477Z,67,37605.jpg,0.0,Özil,0.5,False,,u,1,3,0,3441,0,54010,127,0.0,0.0,Özil,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,665,269,665,269,665,269,665,269,,,,,,
1,0.0,0.0,39476,0,0,-2,2,0,2,0.0,0.0,0,Sokratis,0.0,2,False,Left the club by mutual consent on 20/1,2020-10-21T10:30:18.546407Z,48,39476.jpg,0.0,Papastathopoulos,0.1,False,,u,1,3,0,10266,0,19004,21,0.0,0.0,Sokratis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,620,224,610,224,603,222,622,224,,,,,,
2,0.0,100.0,41270,0,0,-1,1,0,2,0.0,3.7,-3,David,3.2,3,False,Suspended until 14 Feb,2021-02-02T20:30:22.388696Z,54,41270.jpg,1.9,Luiz Moreira Marinho,0.7,False,,s,1,3,25,49989,196,100999,6010,0.6,4.6,David Luiz,886,0,0,3,12,0,0,0,1,1,0,0,138,132.8,30.7,88.0,24.9,262,101,325,109,220,61,301,102,,,4.0,,,
3,100.0,75.0,54694,0,0,-7,7,1,3,4.3,3.2,1,Pierre-Emerick,3.8,4,False,,2021-01-23T16:00:22.555453Z,113,54694.jpg,4.0,Aubameyang,6.6,False,,a,1,3,72,577181,12752,3266258,6038,0.3,6.4,Aubameyang,1543,5,1,7,16,1,0,0,2,0,0,6,207,275.2,226.6,537.0,103.9,142,54,88,63,27,14,43,27,,,,,1.0,
4,100.0,100.0,58822,0,0,-4,4,0,2,4.5,4.5,1,Cédric,4.0,5,False,,2020-09-23T09:00:14.881983Z,46,58822.jpg,4.2,Soares,0.3,False,,a,1,3,21,21128,3139,39713,2229,0.9,4.6,Cédric,365,0,1,2,3,0,0,0,1,0,0,3,79,64.6,70.4,20.0,15.5,351,137,238,55,346,124,340,119,,,,,,
5,100.0,75.0,59966,0,0,-1,1,2,4,4.7,3.5,4,Alexandre,4.2,6,False,,2021-01-30T23:00:18.185183Z,84,59966.jpg,4.2,Lacazette,7.9,False,,a,1,3,79,1157156,49788,897297,36537,0.5,9.4,Lacazette,1256,8,2,6,10,0,0,0,2,0,0,11,275,397.2,217.0,568.0,118.0,56,9,96,9,24,12,33,10,,,,,3.0,
6,0.0,0.0,69140,0,0,0,0,0,2,0.0,0.0,0,Shkodran,0.0,7,False,Joined Schalke on a permanent deal on 1/2,2021-02-01T22:30:23.082979Z,50,69140.jpg,1.0,Mustafi,0.0,False,,u,1,3,3,13464,0,13909,324,0.0,0.6,Mustafi,45,0,0,0,1,0,0,0,0,0,0,0,16,11.6,1.0,0.0,1.3,435,169,428,167,627,230,455,172,,,,,,
7,0.0,,80201,0,0,0,0,2,1,0.0,4.7,-1,Bernd,4.2,8,False,Suspended until 14 Feb,2021-02-02T20:30:22.406559Z,50,80201.jpg,4.0,Leno,7.5,False,,s,1,3,88,812662,1233,894700,151089,0.8,17.6,Leno,1961,0,0,8,22,0,1,0,0,1,54,6,410,446.0,0.0,0.0,44.6,35,12,633,66,629,64,210,12,,,,,,
8,100.0,100.0,84450,0,0,-3,3,0,3,3.5,3.5,1,Granit,3.0,9,False,,2020-12-13T22:30:16.182130Z,52,84450.jpg,2.4,Xhaka,0.4,False,,a,1,3,43,36427,539,72740,1504,0.6,8.3,Xhaka,1444,1,1,7,15,0,0,0,3,1,0,1,233,260.0,121.3,102.0,48.3,155,59,180,112,195,103,193,96,,,1.0,,,
9,100.0,75.0,92371,0,0,-1,1,0,2,0.5,0.4,0,Pablo,0.0,10,False,,2021-01-14T22:00:26.195009Z,44,92371.jpg,4.7,Marí,0.1,False,,a,1,3,14,31312,77,26834,985,0.0,3.2,Marí,270,0,0,2,1,0,0,0,1,0,0,1,63,59.0,11.7,4.0,7.4,354,138,376,139,396,151,386,141,,,,,,
10,100.0,100.0,98745,0,0,1,-1,3,2,4.1,4.1,1,Héctor,3.6,11,False,,2020-12-13T22:30:16.198432Z,51,98745.jpg,3.7,Bellerín,4.7,False,,a,1,3,71,929699,9589,968464,20001,0.7,13.9,Bellerín,1640,0,3,6,19,0,0,0,7,0,0,13,335,281.4,290.0,149.0,72.1,137,56,59,12,145,26,91,18,,,,,,
11,100.0,100.0,101184,0,0,0,0,0,2,0.5,0.5,0,Calum,0.0,13,False,,2020-08-15T10:00:11.386295Z,45,101184.jpg,0.0,Chambers,0.0,False,,a,1,3,0,2338,127,2519,110,0.0,0.0,Chambers,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,571,219,556,219,543,215,576,219,,,,,,
12,0.0,0.0,111457,0,0,-2,2,0,2,0.0,0.0,0,Sead,0.0,14,False,Joined Schalke on loan until the end of the season on 4/1. - Expected back 01 Jul,2021-01-03T19:00:21.713564Z,48,111457.jpg,2.0,Kolasinac,0.1,False,,u,1,3,2,5329,0,21108,106,0.0,0.4,Kolasinac,90,0,0,0,1,0,0,0,0,0,0,0,9,3.6,5.4,4.0,1.3,454,171,400,149,399,152,454,171,,,,,,
13,100.0,100.0,156074,1,-1,1,-1,1,2,5.1,5.1,1,Rob,4.6,16,False,,2020-10-17T22:30:19.025474Z,46,156074.jpg,3.6,Holding,5.8,False,,a,1,3,69,759439,17631,432954,38324,1.0,15.0,Holding,1665,0,1,8,17,1,0,0,2,0,0,6,358,366.0,47.5,83.0,49.7,75,26,277,80,228,65,182,47,,,,,,
14,0.0,0.0,192895,0,0,-2,2,1,2,0.0,0.0,0,Kieran,1.2,17,False,Calf injury - Unknown return date,2021-01-26T10:30:25.655770Z,53,192895.jpg,3.8,Tierney,4.9,False,,i,1,3,65,742163,565,1163412,88566,0.2,12.3,Tierney,1520,1,2,6,18,0,0,0,3,0,0,3,339,300.8,337.7,130.0,76.9,123,51,41,8,161,34,81,14,,,,,,
