,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,0.0,0.0,232223,0,0,-1,1,0,4,0.0,0.0,0,Folarin,0.0,1,False,Transferred to Monaco,2023-08-31T08:55:15.272751Z,44,232223.jpg,0.0,Balogun,0.2,False,,u,1,3,0,10024,0,59382,366,0.0,0.0,Balogun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,593,57,584,60,570,59,600,59,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,523,92,537,50,606,63,304,47,0.0,0.0
1,,,58822,0,0,-1,1,0,2,0.5,1.0,0,Cédric,0.0,2,False,,,39,58822.jpg,0.0,Alves Soares,0.4,False,,a,1,3,0,27277,993,29166,1037,0.0,0.0,Cédric,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,456,160,437,157,412,147,462,159,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,712,226,362,115,467,156,248,97,0.0,0.0
2,100.0,100.0,153256,0,0,-1,1,0,3,1.8,2.3,0,Mohamed,1.3,3,False,,2023-08-11T13:00:06.079379Z,44,153256.jpg,4.0,Elneny,0.1,False,,a,1,3,4,11522,468,14286,533,0.3,0.9,M.Elneny,1,0,1,0,0,0,0,0,0,0,0,0,12,1.8,0.5,2.0,0.4,0,0.00,0.00,0.00,0.00,441,206,417,208,395,197,443,207,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,491,281,213,100,57,31,401,129,0.0,0.0
3,0.0,100.0,438098,0,0,-1,1,0,3,0.0,2.7,-2,Fábio,1.7,4,False,Suspended until 09 Dec,2023-11-12T02:00:08.552136Z,54,438098.jpg,2.6,Ferreira Vieira,0.1,False,,s,1,3,21,11352,44,15811,1183,0.3,3.9,Fábio Vieira,236,1,3,1,2,0,0,0,0,1,0,0,62,79.4,63.6,77.0,21.9,2,1.20,0.35,1.55,1.48,255,102,190,112,149,91,225,110,5.0,,,,4.0,,0.46,0.0,0.13,0.59,0.56,0.76,126,81,200,93,179,78,396,128,0.76,0.38
4,100.0,100.0,226597,0,0,-2,2,0,2,1.8,2.3,2,Gabriel,1.3,5,False,,2023-09-30T23:00:07.672676Z,48,226597.jpg,2.9,dos Santos Magalhães,14.9,False,,a,1,3,29,860682,25217,2277220,21066,0.3,6.0,Gabriel,744,0,0,3,7,0,0,0,1,0,0,2,142,137.8,26.6,46.0,21.1,8,0.34,0.11,0.45,7.50,164,65,304,102,208,52,234,73,,,,,,,0.04,0.0,0.01,0.05,0.91,0.85,302,35,226,77,145,49,23,7,0.97,0.36
5,,,219847,0,0,-4,4,0,3,2.2,2.7,1,Kai,1.7,6,False,,,71,219847.jpg,2.1,Havertz,1.5,False,,a,1,3,25,38786,1410,348555,2827,0.2,3.5,Havertz,711,1,1,3,6,0,0,0,4,0,0,0,64,96.4,129.8,147.0,37.3,8,2.30,0.69,2.99,6.22,235,93,89,64,67,41,112,64,,,,,3.0,,0.29,0.0,0.09,0.38,0.79,0.76,28,16,203,96,230,100,146,44,1.01,0.38
6,50.0,25.0,205651,0,0,-2,2,0,4,0.2,0.2,0,Gabriel,0.0,8,False,Hamstring injury - 50% chance of playing,2023-10-24T23:30:07.618920Z,78,205651.jpg,2.6,Fernando de Jesus,1.9,False,,d,1,3,18,402347,1252,520214,6648,0.0,2.3,G.Jesus,362,1,1,2,4,0,0,0,2,0,0,2,51,67.8,58.7,144.0,26.9,4,1.71,0.30,2.01,4.22,276,33,210,33,70,25,194,30,,,,,,,0.43,0.0,0.07,0.5,1.05,0.99,15,6,737,94,182,24,132,22,0.99,0.5
7,100.0,100.0,85955,0,0,-2,2,0,3,1.8,2.3,2,Jorge Luiz,1.3,9,False,,2023-08-07T15:30:05.168632Z,53,85955.jpg,1.4,Frello Filho,0.2,False,,a,1,3,13,7376,479,15110,395,0.2,2.5,Jorginho,381,0,0,1,6,0,0,0,1,0,0,0,60,49.6,64.7,9.0,12.3,4,0.09,0.30,0.39,4.68,304,130,187,111,356,181,309,139,,,,,,,0.02,0.0,0.07,0.09,1.11,1.42,132,83,232,107,318,149,325,97,0.94,0.24
8,,,440854,0,0,-2,2,0,2,2.8,3.3,1,Jakub,2.3,10,False,,,43,440854.jpg,2.2,Kiwior,0.1,False,,a,1,3,9,3731,144,7400,210,0.5,2.1,Kiwior,182,0,0,1,2,0,0,0,0,0,0,0,42,29.4,6.4,16.0,5.3,2,0.32,0.05,0.37,0.87,353,136,376,137,314,105,373,134,,,,,,,0.16,0.0,0.02,0.18,0.43,0.99,597,153,129,43,213,73,422,163,0.99,0.49
9,0.0,0.0,479683,0,0,0,0,0,3,0.0,0.0,0,Marcus,0.0,11,False,Season long loan to FC Nantes,2023-08-14T03:57:12.475590Z,45,479683.jpg,0.0,Oliveira Alencar,0.0,False,,u,1,3,0,819,0,11432,63,0.0,0.0,Marquinhos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,652,262,648,263,638,258,658,266,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,426,246,601,230,662,269,514,178,0.0,0.0
