,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,257,Ederson,43,1,60,2,4.437,False,1,10.4,4.437
1,229,van Dijk,14,2,65,2,4.746,False,1,14.3,4.746
2,237,Alexander-Arnold,14,2,75,2,5.799,False,1,32.8,5.799
3,245,Tsimikas,14,2,41,2,4.575,False,1,27.4,4.575
4,230,Mané,14,3,120,2,5.796,False,1,3.7,5.796
5,233,Salah,14,3,126,2,7.286,True,2,56.7,14.572
6,254,Mahrez,43,3,90,2,5.68,False,1,7.9,5.68
7,255,Sterling,43,3,110,2,5.85,False,1,2.9,5.85
8,277,Fernandes,1,3,121,2,5.742000000000001,False,1,58.4,5.742000000000001
9,189,Bamford,2,4,80,2,4.682,False,1,16.2,4.682
10,413,Antonio,21,4,76,2,4.52,False,1,29.1,4.52
