Pos,Name,BV,SV,Team,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,49,1.573,46,1.986,49,1.843,50,1.802,52,1.438,51,2.222,49,2.255,51,2.128
M,Aubameyang,11.3,11.3,Arsenal,83,4.455,80,5.125,79,4.839,78,4.555,80,4.308,78,4.87,77,5.242,76,4.992
D,Cédric,4.6,4.6,Arsenal,7,0.239,12,0.539,15,0.592,15,0.564,19,0.554,15,0.679,19,0.91,20,0.872
F,Lacazette,8.1,8.1,Arsenal,65,3.239,61,3.5,62,3.474,61,3.269,61,3.086,60,3.358,60,3.64,60,3.57
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,89,3.552,88,3.987,88,3.68,88,3.675,87,3.267,86,3.931,86,3.988,85,3.742
M,Xhaka,5.2,5.2,Arsenal,83,2.277,80,2.452,78,2.307,79,2.265,76,2.059,75,2.315,74,2.403,75,2.327
D,Marí,4.4,4.4,Arsenal,22,0.687,24,1.008,24,0.871,23,0.805,21,0.564,27,1.148,25,1.106,24,0.97
D,Bellerín,5.1,5.1,Arsenal,87,2.866,84,3.777,82,3.193,81,3.018,77,2.191,81,3.678,77,3.696,76,3.303
G,Martínez,5.3,4.9,Aston Villa,89,7.2,89,3.953,88,3.8,87,3.454,87,3.802,86,3.017,87,3.043,87,3.931
D,Chambers,4.5,4.5,Arsenal,0,0,0,0,0,0,1,0.038,1,0.03,0,0,2,0.095,1,0.043
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,33,2.05,29,1.219,29,1.046,0,0,29,0.553,29,0.971,28,0.723,33,0.876
D,Holding,4.4,4.4,Arsenal,80,2.633,75,3.359,76,2.944,75,2.789,76,2.153,71,3.218,71,3.387,75,3.241
D,Tierney,5.2,5.2,Arsenal,84,2.954,82,3.961,80,3.369,79,3.2,79,2.438,78,3.825,77,3.952,75,3.513
M,Pépé,7.6,7.6,Arsenal,27,1.332,30,1.692,30,1.631,32,1.671,28,1.377,32,1.774,28,1.669,32,1.846
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,50,1.861,46,1.781,51,1.89,47,1.659,46,1.677,46,1.726,44,1.65,43,1.4
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,5,0.277,4,0.246,6,0.36,7,0.403,6,0.331,6,0.358,7,0.45,8,0.503
M,Smith Rowe,4.3,4.3,Arsenal,44,1.815,45,2.114,45,2.029,42,1.826,45,1.839,44,2.032,43,2.113,43,2.051
M,Saka,5.2,5.2,Arsenal,74,3.443,73,3.994,72,3.787,71,3.572,72,3.349,70,3.754,70,4.045,68,3.803
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,4,0.206,5,0.297,5,0.287,6,0.33,5,0.259,6,0.348,7,0.435,7,0.423
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,1,0.043,1,0.039,1,0.043,1,0.035,1,0.035,2,0.089
D,El Mohamady,4.3,4.3,Aston Villa,86,6.449,82,3.8,82,3.697,46,1.717,27,1.259,13,0.307,13,0.271,13,0.652
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,3,0.197,9,0.359,12,0.463,7,0.226,6,0.239,4,0.083,3,0.056,4,0.17
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,1,0.043,1,0.035,1,0.035,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
