,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,133,Arrizabalaga,8,1,47,24,4.312,False,1,1,8.9,4.312
1,448,Perišić,6,2,55,24,3.984,False,1,1,19.1,3.984
2,526,Mee,94,2,50,24,3.904,False,1,1,13.5,3.904
3,689,Badiashile,8,2,50,24,4.232,False,1,1,1.1,4.232
4,13,Saka,3,3,84,24,5.09,False,1,1,33.1,5.09
5,124,Mitoma,36,3,54,24,4.3610000000000015,False,1,1,14.2,4.3610000000000015
6,333,Fernandes,1,3,99,24,5.066,False,1,1,11.5,5.066
7,335,Rashford,1,3,73,24,5.716,False,1,1,54.8,5.716
8,80,Toney,94,4,77,24,5.1979999999999995,False,1,1,30.8,5.1979999999999995
9,318,Haaland,43,4,122,24,5.7,False,1,1,85.5,5.7
10,427,Kane,6,4,118,24,6.1679999999999975,True,2,1,38.1,12.335999999999995
11,236,Klaesson,2,1,39,24,0.0,False,0,0,0.5,0.0
12,250,Bertrand,13,2,39,24,0.0,False,0,0,0.0,0.0
13,501,Phillips,14,2,39,24,0.045,False,0,0,0.5,0.0
14,4,Elneny,3,3,41,24,0.0,False,0,0,0.7,0.0
