,player_id,event,event_id,web_name,points_md,team,opp_team
0,1,11,106.0,Özil,0.0,1,17.0
1,1,12,109.0,Özil,0.0,1,4.0
2,1,13,119.0,Özil,0.0,1,16.0
3,1,14,133.0,Özil,0.0,1,7.0
4,1,15,139.0,Özil,0.0,1,5.0
5,1,16,149.0,Özil,0.0,1,3.0
6,1,17,168.0,Özil,0.0,1,18.0
7,1,18,169.0,Özil,0.0,1,6.0
8,2,11,106.0,Sokratis,0.0,1,17.0
9,2,12,109.0,Sokratis,0.0,1,4.0
10,2,13,119.0,Sokratis,0.0,1,16.0
11,2,14,133.0,Sokratis,0.0,1,7.0
12,2,15,139.0,Sokratis,0.0,1,5.0
13,2,16,149.0,Sokratis,0.0,1,3.0
14,2,17,168.0,Sokratis,0.0,1,18.0
15,2,18,169.0,Sokratis,0.0,1,6.0
16,3,11,106.0,David Luiz,0.804,1,17.0
17,3,12,109.0,David Luiz,2.407,1,4.0
18,3,13,119.0,David Luiz,2.049,1,16.0
19,3,14,133.0,David Luiz,1.609,1,7.0
20,3,15,139.0,David Luiz,1.4669999999999999,1,5.0
21,3,16,149.0,David Luiz,1.867,1,3.0
22,3,17,168.0,David Luiz,2.2430000000000003,1,18.0
23,3,18,169.0,David Luiz,2.306,1,6.0
24,4,11,106.0,Aubameyang,4.231,1,17.0
25,4,12,109.0,Aubameyang,5.932,1,4.0
26,4,13,119.0,Aubameyang,5.297000000000001,1,16.0
27,4,14,133.0,Aubameyang,4.6819999999999995,1,7.0
28,4,15,139.0,Aubameyang,4.272,1,5.0
29,4,16,149.0,Aubameyang,4.623,1,3.0
30,4,17,168.0,Aubameyang,5.231,1,18.0
31,4,18,169.0,Aubameyang,5.1979999999999995,1,6.0
32,5,11,106.0,Cédric,0.0,1,17.0
33,5,12,109.0,Cédric,0.051,1,4.0
34,5,13,119.0,Cédric,0.087,1,16.0
35,5,14,133.0,Cédric,0.102,1,7.0
36,5,15,139.0,Cédric,0.063,1,5.0
37,5,16,149.0,Cédric,0.081,1,3.0
38,5,17,168.0,Cédric,0.09300000000000001,1,18.0
39,5,18,169.0,Cédric,0.147,1,6.0
40,6,11,106.0,Lacazette,2.573,1,17.0
41,6,12,109.0,Lacazette,3.387,1,4.0
42,6,13,119.0,Lacazette,3.0989999999999998,1,16.0
43,6,14,133.0,Lacazette,2.755,1,7.0
44,6,15,139.0,Lacazette,2.7060000000000004,1,5.0
45,6,16,149.0,Lacazette,2.821,1,3.0
46,6,17,168.0,Lacazette,2.935,1,18.0
47,6,18,169.0,Lacazette,2.783,1,6.0
48,7,11,106.0,Mustafi,0.028999999999999998,1,17.0
49,7,12,109.0,Mustafi,0.0,1,4.0
50,7,13,119.0,Mustafi,0.040999999999999995,1,16.0
51,7,14,133.0,Mustafi,0.032,1,7.0
52,7,15,139.0,Mustafi,0.03,1,5.0
53,7,16,149.0,Mustafi,0.077,1,3.0
54,7,17,168.0,Mustafi,0.08800000000000001,1,18.0
55,7,18,169.0,Mustafi,0.047,1,6.0
56,8,11,106.0,Leno,3.403,1,17.0
57,8,12,109.0,Leno,4.239,1,4.0
58,8,13,119.0,Leno,3.802,1,16.0
59,8,14,133.0,Leno,3.448,1,7.0
60,8,15,139.0,Leno,3.319,1,5.0
61,8,16,149.0,Leno,3.699,1,3.0
62,8,17,168.0,Leno,3.889,1,18.0
63,8,18,169.0,Leno,4.053999999999999,1,6.0
64,9,11,106.0,Xhaka,1.768,1,17.0
65,9,12,109.0,Xhaka,2.065,1,4.0
66,9,13,119.0,Xhaka,1.68,1,16.0
67,9,14,133.0,Xhaka,1.641,1,7.0
68,9,15,139.0,Xhaka,1.3219999999999998,1,5.0
69,9,16,149.0,Xhaka,1.531,1,3.0
70,9,17,168.0,Xhaka,1.643,1,18.0
71,9,18,169.0,Xhaka,1.538,1,6.0
72,10,11,106.0,Marí,0.0,1,17.0
73,10,12,109.0,Marí,0.179,1,4.0
74,10,13,119.0,Marí,0.226,1,16.0
75,10,14,133.0,Marí,0.235,1,7.0
76,10,15,139.0,Marí,0.242,1,5.0
77,10,16,149.0,Marí,0.314,1,3.0
78,10,17,168.0,Marí,0.322,1,18.0
79,10,18,169.0,Marí,0.389,1,6.0
80,11,11,106.0,Bellerín,2.515,1,17.0
81,11,12,109.0,Bellerín,4.313,1,4.0
82,11,13,119.0,Bellerín,3.54,1,16.0
83,11,14,133.0,Bellerín,2.5989999999999998,1,7.0
84,11,15,139.0,Bellerín,2.37,1,5.0
85,11,16,149.0,Bellerín,3.1039999999999996,1,3.0
86,11,17,168.0,Bellerín,3.5380000000000003,1,18.0
87,11,18,169.0,Bellerín,3.818,1,6.0
88,12,11,,Martínez,0.0,2,
89,12,12,118.0,Martínez,3.4539999999999997,2,20.0
90,12,13,120.0,Martínez,3.759,2,4.0
91,12,14,138.0,Martínez,3.505,2,18.0
92,12,15,140.0,Martínez,3.488,2,6.0
93,12,16,151.0,Martínez,2.906,2,5.0
94,12,17,164.0,Martínez,2.8810000000000002,2,13.0
95,12,18,170.0,Martínez,3.012,2,17.0
96,13,11,106.0,Chambers,0.261,1,17.0
97,13,12,109.0,Chambers,0.9570000000000001,1,4.0
98,13,13,119.0,Chambers,0.935,1,16.0
99,13,14,133.0,Chambers,0.626,1,7.0
100,13,15,139.0,Chambers,0.665,1,5.0
101,13,16,149.0,Chambers,0.907,1,3.0
102,13,17,168.0,Chambers,1.003,1,18.0
103,13,18,169.0,Chambers,1.165,1,6.0
104,14,11,106.0,Kolasinac,0.195,1,17.0
105,14,12,109.0,Kolasinac,0.33,1,4.0
