,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,307,Ederson,43,1,54,31,4.197,False,1,1,13.4,4.197
1,16,Gabriel,3,2,53,31,4.066,False,1,1,16.0,4.066
2,180,Keane,11,2,42,31,3.77,False,1,1,0.5,3.77
3,448,Perišić,6,2,53,31,4.311,False,1,1,15.9,4.311
4,733,Pedro Porro,6,2,48,31,5.104,False,1,1,0.8,5.104
5,7,Ødegaard,3,3,67,31,4.513999999999999,False,1,1,29.6,4.513999999999999
6,13,Saka,3,3,86,31,5.475,False,1,1,40.9,5.475
7,283,Salah,14,3,128,31,6.21,False,1,1,26.6,6.21
8,305,Grealish,43,3,71,31,5.438,False,1,1,9.3,5.438
9,318,Haaland,43,4,122,31,7.8039999999999985,True,2,1,78.2,15.607999999999997
10,427,Kane,6,4,117,31,6.599,False,1,1,39.8,6.599
11,497,Adrián,14,1,38,31,0.0,False,0,0,0.6,0.0
12,489,Toti,39,2,38,31,1.868,False,0,0,1.5,0.0
13,381,Colback,17,3,41,31,0.262,False,0,0,0.7,0.0
14,237,Greenwood,2,4,40,31,0.275,False,0,0,9.5,0.0
