,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,307,Ederson,43,1,54,17,4.102,False,1,1,13.9,4.102
1,16,Gabriel,3,2,52,17,4.61,False,1,1,13.1,4.61
2,112,Cucurella,8,2,51,17,4.7989999999999995,False,1,1,7.7,4.7989999999999995
3,128,Thiago Silva,8,2,54,17,4.265,False,1,1,6.4,4.265
4,342,Dalot,1,2,48,17,4.319,False,1,1,12.1,4.319
5,533,Martínez,1,2,45,17,4.215,False,1,1,7.3,4.215
6,13,Saka,3,3,80,17,5.852,False,1,1,17.1,5.852
7,19,Martinelli,3,3,68,17,4.9,False,1,1,48.7,4.9
8,283,Salah,14,3,128,17,6.556,True,2,1,32.1,13.112
9,166,Edouard,31,4,53,17,4.2,False,1,1,2.8,4.2
10,345,Martial,1,4,67,17,5.034,False,1,1,1.9,5.034
11,182,Pickford,11,1,45,17,3.8960000000000004,False,0,0,6.0,0.0
12,104,Groß,36,3,56,17,4.059,False,0,0,13.7,0.0
13,160,Zaha,31,3,75,17,5.585,False,0,0,19.6,0.0
14,318,Haaland,43,4,122,17,6.441,False,0,0,82.6,0.0
