,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,257,Ederson,43,1,60,16,4.319,False,1,1,9.2,4.319
1,83,Henry,94,2,45,16,4.057,False,1,1,1.8,4.057
2,122,Alonso,8,2,57,16,4.566,False,1,1,10.6,4.566
3,590,Tomiyasu,3,2,46,16,3.86,False,1,1,4.4,3.86
4,96,Mbeumo,94,3,55,16,4.579,False,1,1,3.0,4.579
5,212,Maddison,13,3,67,16,4.732,False,1,1,7.4,4.732
6,233,Salah,14,3,131,16,8.006,True,2,1,73.1,16.012
7,240,Jota,14,3,79,16,5.5470000000000015,False,1,1,29.3,5.5470000000000015
8,265,Foden,43,3,81,16,4.927,False,1,1,6.9,4.927
9,78,Toney,94,4,67,16,4.885,False,1,1,22.3,4.885
10,468,King,57,4,57,16,3.894,False,1,1,5.6,3.894
11,559,Ramsdale,3,1,49,16,3.915,False,0,0,14.2,0.0
12,142,James,8,2,62,16,4.974,False,0,0,34.5,0.0
13,237,Alexander-Arnold,14,2,81,16,5.872999999999998,False,0,0,39.7,0.0
14,63,Maupay,36,4,63,16,3.754,False,0,0,3.0,0.0
